train_id,origin,destination,travel_date,booking_date,class,seats_requested,booked
T127,NDLS,PUNE,2025-02-20,2024-11-13,3A,1,1
T106,NDLS,PUNE,2025-12-22,2025-09-18,SL,1,1
T107,HYD,CSTM,2025-10-18,2025-07-18,SL,1,1
T110,KOL,MAS,2025-01-02,2024-09-20,SL,1,1
T136,SBC,HYD,2025-02-20,2024-12-03,2A,1,1
T124,CSTM,MAS,2025-11-25,2025-10-12,SL,1,0
T117,JU,KOL,2025-06-02,2025-04-10,3A,1,0
T105,KOL,BCT,2025-01-25,2024-11-27,1A,1,0
T138,CSTM,HYD,2025-03-05,2024-12-07,SL,1,1
T130,NDLS,BCT,2025-10-20,2025-08-18,1A,1,1
T104,LKO,JU,2025-03-15,2024-12-07,3A,1,1
T113,CSTM,PUNE,2025-05-21,2025-04-30,2A,1,1
T131,JU,BCT,2025-12-21,2025-11-09,SL,1,1
T126,HYD,KOL,2025-10-28,2025-09-27,3A,1,0
T130,NDLS,LKO,2025-12-03,2025-08-09,3A,1,1
T121,NDLS,MAS,2025-12-03,2025-09-20,3A,1,1
T119,NDLS,SBC,2025-05-14,2025-01-23,SL,1,0
T124,JU,CSTM,2025-06-05,2025-02-28,SL,1,1
T102,LKO,KOL,2025-02-06,2024-10-30,2A,1,1
T110,JU,NDLS,2025-09-29,2025-09-12,3A,1,0
T102,CSTM,MAS,2025-01-08,2024-11-17,SL,1,1
T109,HYD,BCT,2025-07-18,2025-06-04,3A,1,0
T127,KOL,JU,2025-07-09,2025-04-01,3A,1,1
T138,NDLS,PUNE,2025-09-16,2025-07-02,SL,1,1
T110,JU,PUNE,2025-07-04,2025-03-11,SL,1,0
T116,SBC,MAS,2025-02-23,2024-12-18,SL,1,1
T101,SBC,JU,2025-01-18,2024-11-28,SL,1,0
T119,SBC,MAS,2025-05-05,2025-01-07,3A,1,0
T125,SBC,KOL,2025-09-21,2025-07-12,3A,1,0
T109,SBC,JU,2025-05-04,2025-04-01,3A,1,0
T113,NDLS,CSTM,2025-04-13,2024-12-28,SL,1,0
T125,KOL,MAS,2025-11-02,2025-10-18,3A,1,1
T101,CSTM,HYD,2025-05-17,2025-04-20,SL,1,0
T116,KOL,CSTM,2025-04-07,2025-02-25,SL,1,0
T122,JU,KOL,2025-12-31,2025-10-05,SL,1,1
T130,KOL,PUNE,2025-06-10,2025-05-22,3A,1,0
T134,NDLS,MAS,2025-06-10,2025-04-03,3A,1,1
T108,CSTM,MAS,2025-07-21,2025-05-16,SL,1,0
T116,MAS,CSTM,2025-01-29,2024-11-04,2A,1,1
T115,HYD,CSTM,2025-03-25,2024-12-02,SL,1,1
T113,MAS,BCT,2025-10-21,2025-07-05,SL,1,1
T100,CSTM,NDLS,2025-04-06,2025-01-26,1A,1,1
T118,CSTM,NDLS,2025-12-22,2025-09-20,SL,1,1
T129,SBC,KOL,2025-02-05,2024-12-04,SL,1,1
T133,BCT,SBC,2025-07-09,2025-03-26,SL,1,1
T130,JU,SBC,2025-09-02,2025-05-10,3A,1,0
T107,CSTM,LKO,2025-11-27,2025-08-20,3A,1,1
T129,CSTM,PUNE,2025-03-17,2024-12-03,3A,1,1
T137,NDLS,LKO,2025-05-23,2025-03-05,3A,1,1
T105,NDLS,JU,2025-03-31,2025-02-14,3A,1,1
T122,BCT,HYD,2025-04-15,2024-12-19,SL,1,1
T133,SBC,KOL,2025-06-18,2025-05-23,SL,1,1
T137,JU,CSTM,2025-09-02,2025-05-06,SL,1,1
T118,CSTM,HYD,2025-11-14,2025-09-13,3A,1,1
T129,KOL,SBC,2025-10-22,2025-10-07,SL,1,0
T103,HYD,JU,2025-12-21,2025-08-24,SL,1,1
T116,SBC,LKO,2025-01-12,2024-09-21,3A,1,1
T101,CSTM,MAS,2025-05-07,2025-02-16,3A,1,0
T110,BCT,SBC,2025-11-04,2025-10-09,SL,1,1
T101,MAS,BCT,2025-10-31,2025-08-06,3A,1,0
T114,JU,NDLS,2025-03-21,2025-01-09,SL,1,1
T119,CSTM,NDLS,2025-01-01,2024-09-23,3A,1,1
T132,SBC,MAS,2025-01-19,2025-01-07,3A,1,1
T131,JU,SBC,2025-11-30,2025-10-30,SL,1,1
T135,NDLS,JU,2025-11-24,2025-10-26,2A,1,0
T130,LKO,HYD,2025-08-28,2025-06-14,SL,1,1
T114,BCT,CSTM,2025-10-20,2025-09-26,SL,1,0
T139,NDLS,LKO,2025-08-03,2025-06-24,SL,1,1
T124,HYD,MAS,2025-04-19,2025-02-13,SL,1,1
T131,LKO,CSTM,2025-07-15,2025-04-25,3A,1,1
T109,HYD,NDLS,2025-09-25,2025-08-05,SL,1,0
T116,HYD,NDLS,2025-02-09,2024-12-10,SL,1,1
T111,CSTM,LKO,2025-06-21,2025-03-23,SL,1,1
T131,NDLS,LKO,2025-06-03,2025-02-04,SL,1,1
T116,HYD,SBC,2025-09-22,2025-05-29,3A,1,1
T132,JU,HYD,2025-01-13,2024-10-12,SL,1,1
T102,LKO,SBC,2025-01-17,2024-12-28,3A,1,1
T128,PUNE,BCT,2025-11-15,2025-08-14,SL,1,0
T126,PUNE,MAS,2025-07-14,2025-06-01,3A,1,1
T137,HYD,CSTM,2025-09-24,2025-08-18,SL,1,1
T108,PUNE,BCT,2025-07-07,2025-03-10,SL,1,1
T114,CSTM,HYD,2025-03-09,2025-01-01,2A,1,1
T100,BCT,NDLS,2025-04-05,2024-12-17,2A,1,1
T109,BCT,LKO,2025-06-03,2025-03-03,SL,1,0
T126,BCT,KOL,2025-06-15,2025-03-22,3A,1,1
T102,KOL,MAS,2025-07-07,2025-04-24,SL,1,0
T110,KOL,NDLS,2025-07-01,2025-06-03,3A,1,0
T102,LKO,MAS,2025-05-24,2025-02-11,SL,1,1
T139,LKO,SBC,2025-07-31,2025-04-08,3A,1,1
T137,SBC,KOL,2025-07-12,2025-07-03,SL,1,0
T106,KOL,CSTM,2025-05-21,2025-03-14,SL,1,1
T127,HYD,NDLS,2025-06-24,2025-03-24,1A,1,1
T104,NDLS,KOL,2025-01-08,2024-11-13,SL,1,1
T107,CSTM,JU,2025-02-02,2024-11-02,SL,1,1
T133,BCT,NDLS,2025-10-22,2025-09-11,3A,1,0
T110,NDLS,MAS,2025-10-26,2025-08-31,3A,1,1
T116,CSTM,HYD,2025-07-15,2025-07-05,2A,1,0
T132,KOL,MAS,2025-06-22,2025-03-11,SL,1,0
T103,LKO,HYD,2025-10-08,2025-08-20,SL,1,0
T112,JU,MAS,2025-09-12,2025-06-09,SL,1,1
T133,PUNE,NDLS,2025-07-22,2025-05-24,SL,1,1
T136,MAS,HYD,2025-04-01,2025-01-26,3A,1,1
T118,LKO,PUNE,2025-11-27,2025-11-22,SL,1,0
T130,PUNE,MAS,2025-03-29,2024-12-16,2A,1,1
T102,CSTM,PUNE,2025-08-10,2025-07-01,SL,1,1
T131,BCT,NDLS,2025-06-11,2025-05-20,2A,1,1
T104,PUNE,BCT,2025-10-20,2025-07-12,SL,1,0
T122,SBC,MAS,2025-06-21,2025-03-07,3A,1,0
T108,JU,HYD,2025-08-22,2025-07-15,SL,1,1
T135,CSTM,SBC,2025-08-02,2025-05-23,SL,1,1
T107,MAS,CSTM,2025-04-27,2025-03-30,SL,1,1
T139,PUNE,SBC,2025-10-23,2025-08-25,SL,1,1
T110,BCT,KOL,2025-10-07,2025-08-26,3A,1,1
T103,MAS,PUNE,2025-02-25,2025-01-21,SL,1,0
T123,LKO,NDLS,2025-12-20,2025-11-11,SL,1,0
T103,SBC,LKO,2025-04-03,2025-01-21,SL,1,1
T105,CSTM,KOL,2025-12-18,2025-09-04,SL,1,1
T132,LKO,HYD,2025-07-09,2025-04-27,1A,1,1
T127,KOL,MAS,2025-08-13,2025-04-17,SL,1,1
T113,CSTM,BCT,2025-08-02,2025-04-30,3A,1,1
T108,LKO,CSTM,2025-12-06,2025-12-02,SL,1,0
T111,PUNE,HYD,2025-12-20,2025-11-18,3A,1,1
T111,JU,CSTM,2025-09-12,2025-07-17,3A,1,1
T104,PUNE,KOL,2025-06-24,2025-05-27,SL,1,1
T139,KOL,MAS,2025-07-19,2025-06-19,3A,1,1
T108,BCT,JU,2025-06-23,2025-03-30,2A,1,1
T104,SBC,PUNE,2025-08-29,2025-07-19,3A,1,1
T119,KOL,HYD,2025-02-18,2025-02-01,SL,1,0
T104,BCT,NDLS,2025-10-01,2025-06-08,SL,1,1
T127,BCT,SBC,2025-12-27,2025-09-02,SL,1,1
T113,BCT,SBC,2025-07-16,2025-03-29,3A,1,0
T126,HYD,SBC,2025-01-17,2024-10-18,SL,1,1
T109,NDLS,PUNE,2025-03-01,2024-11-12,3A,1,0
T119,NDLS,PUNE,2025-12-23,2025-09-05,SL,1,0
T112,CSTM,HYD,2025-02-23,2024-12-22,SL,1,0
T133,PUNE,BCT,2025-03-20,2025-01-13,3A,1,1
T134,NDLS,CSTM,2025-12-23,2025-10-19,2A,1,1
T107,NDLS,KOL,2025-03-15,2025-01-30,SL,1,1
T112,PUNE,MAS,2025-06-28,2025-03-28,SL,1,1
T124,NDLS,PUNE,2025-09-27,2025-09-15,2A,1,0
T114,CSTM,JU,2025-11-12,2025-08-30,SL,1,1
T110,SBC,JU,2025-01-27,2024-12-26,SL,1,0
T103,MAS,NDLS,2025-08-17,2025-08-07,SL,1,0
T116,CSTM,PUNE,2025-11-18,2025-08-02,1A,1,1
T126,MAS,BCT,2025-05-14,2025-03-08,3A,1,0
T130,HYD,KOL,2025-06-07,2025-02-09,2A,1,1
T131,MAS,PUNE,2025-03-10,2025-01-08,SL,1,1
T135,KOL,JU,2025-03-01,2024-11-25,3A,1,1
T133,KOL,PUNE,2025-11-02,2025-08-02,1A,1,1
T122,KOL,CSTM,2025-10-16,2025-07-20,SL,1,1
T124,BCT,SBC,2025-12-08,2025-12-01,3A,1,1
T100,JU,HYD,2025-06-03,2025-05-05,3A,1,0
T113,JU,PUNE,2025-12-31,2025-09-13,3A,1,1
T107,BCT,SBC,2025-12-11,2025-10-19,3A,1,1
T122,NDLS,KOL,2025-12-22,2025-09-22,2A,1,1
T124,KOL,LKO,2025-03-27,2025-03-24,SL,1,0
T114,CSTM,LKO,2025-10-19,2025-10-02,SL,1,1
T105,LKO,MAS,2025-02-18,2025-02-05,SL,1,0
T129,LKO,SBC,2025-07-28,2025-05-06,2A,1,1
T139,KOL,SBC,2025-06-20,2025-04-24,SL,1,0
T106,LKO,CSTM,2025-02-20,2025-02-16,3A,1,0
T137,SBC,MAS,2025-06-26,2025-04-25,3A,1,1
T106,BCT,MAS,2025-02-24,2024-12-04,SL,1,0
T138,MAS,LKO,2025-03-12,2024-11-16,3A,1,1
T104,BCT,MAS,2025-07-25,2025-07-24,3A,1,0
T135,MAS,CSTM,2025-09-04,2025-05-08,3A,1,1
T135,MAS,SBC,2025-09-12,2025-06-11,SL,1,1
T100,JU,LKO,2025-06-05,2025-02-14,SL,1,1
T137,PUNE,BCT,2025-12-31,2025-09-19,2A,1,1
T135,MAS,BCT,2025-04-27,2025-02-19,SL,1,1
T129,SBC,KOL,2025-01-27,2025-01-14,3A,1,0
T133,MAS,PUNE,2025-10-13,2025-07-14,3A,1,0
T108,BCT,SBC,2025-09-20,2025-08-29,SL,1,1
T118,MAS,KOL,2025-12-05,2025-08-08,SL,1,1
T132,NDLS,LKO,2025-03-12,2025-02-22,SL,1,1
T113,HYD,NDLS,2025-10-03,2025-09-11,SL,1,0
T129,HYD,JU,2025-10-15,2025-09-28,2A,1,1
T123,LKO,NDLS,2025-07-06,2025-04-02,SL,1,1
T101,KOL,NDLS,2025-01-20,2024-11-24,3A,1,1
T136,MAS,LKO,2025-01-23,2025-01-19,SL,1,0
T124,PUNE,LKO,2025-09-28,2025-07-12,1A,1,1
T125,SBC,BCT,2025-07-19,2025-05-20,2A,1,0
T131,JU,NDLS,2025-08-29,2025-07-26,SL,1,1
T116,HYD,CSTM,2025-02-23,2024-12-22,SL,1,1
T130,PUNE,LKO,2025-08-18,2025-08-09,SL,1,0
T129,CSTM,MAS,2025-05-24,2025-03-26,3A,1,1
T125,MAS,LKO,2025-07-13,2025-05-31,2A,1,0
T100,NDLS,PUNE,2025-06-01,2025-03-29,3A,1,1
T138,KOL,HYD,2025-04-03,2024-12-05,SL,1,1
T122,PUNE,MAS,2025-12-11,2025-09-13,3A,1,1
T106,SBC,MAS,2025-08-10,2025-08-07,SL,1,0
T100,NDLS,MAS,2025-02-13,2024-10-29,SL,1,0
T111,LKO,NDLS,2025-03-23,2025-02-16,SL,1,1
T135,LKO,BCT,2025-01-28,2024-12-11,SL,1,1
T129,LKO,JU,2025-05-06,2025-02-24,SL,1,0
T109,HYD,KOL,2025-04-19,2025-02-05,SL,1,1
T127,MAS,SBC,2025-08-29,2025-07-20,SL,1,0
T120,CSTM,PUNE,2025-06-15,2025-04-03,SL,1,1
T132,JU,PUNE,2025-11-03,2025-09-17,SL,1,1
T113,SBC,MAS,2025-01-24,2024-10-31,3A,1,1
T122,JU,NDLS,2025-02-19,2024-11-24,2A,1,1
T125,MAS,SBC,2025-12-19,2025-11-03,SL,1,1
T118,NDLS,CSTM,2025-07-10,2025-06-03,SL,1,1
T133,LKO,KOL,2025-12-15,2025-10-03,1A,1,0
T101,KOL,BCT,2025-04-25,2025-04-22,SL,1,0
T100,KOL,NDLS,2025-02-20,2024-12-18,SL,1,1
T111,MAS,SBC,2025-01-10,2025-01-03,3A,1,0
T129,CSTM,BCT,2025-12-24,2025-10-01,SL,1,0
T105,BCT,CSTM,2025-09-25,2025-07-01,2A,1,1
T111,NDLS,JU,2025-04-24,2025-02-07,SL,1,1
T108,MAS,NDLS,2025-04-20,2025-02-07,SL,1,1
T122,HYD,JU,2025-10-22,2025-09-05,1A,1,1
T131,KOL,PUNE,2025-03-19,2024-11-23,SL,1,1
T123,KOL,PUNE,2025-10-28,2025-07-04,SL,1,1
T102,LKO,CSTM,2025-12-07,2025-11-26,2A,1,0
T136,JU,PUNE,2025-05-24,2025-02-21,3A,1,1
T100,CSTM,SBC,2025-07-30,2025-07-03,2A,1,0
T104,NDLS,HYD,2025-07-26,2025-05-15,2A,1,0
T131,LKO,HYD,2025-01-07,2024-10-16,2A,1,1
T101,HYD,PUNE,2025-02-24,2024-11-09,3A,1,1
T127,BCT,NDLS,2025-02-13,2024-12-17,SL,1,1
T117,CSTM,SBC,2025-06-02,2025-03-27,SL,1,1
T119,MAS,BCT,2025-09-29,2025-06-06,2A,1,0
T126,JU,KOL,2025-02-10,2025-02-06,SL,1,0
T123,HYD,JU,2025-11-27,2025-10-10,1A,1,1
T129,MAS,LKO,2025-12-27,2025-10-10,3A,1,0
T108,BCT,CSTM,2025-02-04,2024-10-20,SL,1,1
T102,PUNE,NDLS,2025-11-20,2025-11-09,3A,1,0
T122,CSTM,JU,2025-08-27,2025-07-05,SL,1,1
T117,JU,NDLS,2025-11-13,2025-10-21,SL,1,1
T105,LKO,CSTM,2025-12-26,2025-09-02,SL,1,0
T135,HYD,MAS,2025-07-23,2025-06-27,3A,1,0
T120,BCT,KOL,2025-02-12,2024-12-29,SL,1,0
T138,HYD,NDLS,2025-06-29,2025-04-14,SL,1,0
T115,MAS,PUNE,2025-02-17,2024-12-28,SL,1,0
T115,PUNE,BCT,2025-06-01,2025-03-25,SL,1,1
T111,KOL,MAS,2025-01-23,2024-10-18,3A,1,0
T123,JU,LKO,2025-05-13,2025-02-05,3A,1,1
T139,BCT,NDLS,2025-04-16,2025-02-06,SL,1,0
T132,PUNE,LKO,2025-08-20,2025-04-23,SL,1,1
T101,PUNE,LKO,2025-07-31,2025-04-18,3A,1,1
T118,SBC,NDLS,2025-02-24,2024-12-09,2A,1,1
T134,HYD,KOL,2025-04-27,2025-01-15,1A,1,1
T107,PUNE,CSTM,2025-06-07,2025-05-14,2A,1,1
T114,NDLS,KOL,2025-03-19,2024-12-26,SL,1,0
T121,BCT,MAS,2025-11-13,2025-09-07,SL,1,1
T119,JU,KOL,2025-01-15,2024-11-12,3A,1,1
T133,HYD,SBC,2025-11-20,2025-08-18,SL,1,1
T139,KOL,MAS,2025-08-24,2025-07-14,3A,1,0
T108,PUNE,NDLS,2025-06-25,2025-03-10,3A,1,1
T116,SBC,MAS,2025-08-08,2025-05-11,SL,1,1
T112,NDLS,MAS,2025-03-11,2025-02-22,1A,1,0
T127,CSTM,SBC,2025-04-09,2025-01-14,SL,1,1
T105,SBC,NDLS,2025-05-09,2025-03-22,2A,1,0
T117,CSTM,HYD,2025-08-02,2025-05-14,SL,1,0
T108,NDLS,JU,2025-04-29,2025-03-07,2A,1,1
T129,LKO,NDLS,2025-04-04,2025-01-09,SL,1,0
T132,NDLS,HYD,2025-03-01,2025-01-14,SL,1,1
T119,MAS,HYD,2025-12-09,2025-10-19,1A,1,0
T120,JU,LKO,2025-01-20,2024-11-13,3A,1,1
T131,JU,CSTM,2025-02-20,2025-01-28,SL,1,1
T138,KOL,PUNE,2025-11-12,2025-08-27,SL,1,1
T136,JU,MAS,2025-01-08,2024-12-16,3A,1,1
T117,MAS,HYD,2025-12-09,2025-09-23,3A,1,1
T138,SBC,BCT,2025-10-10,2025-07-25,SL,1,0
T110,HYD,LKO,2025-07-31,2025-07-01,SL,1,0
T108,LKO,BCT,2025-05-03,2025-02-28,3A,1,1
T126,KOL,CSTM,2025-11-28,2025-11-16,SL,1,1
T139,JU,KOL,2025-01-19,2024-10-01,SL,1,0
T113,HYD,PUNE,2025-02-25,2025-01-09,3A,1,1
T133,LKO,HYD,2025-10-05,2025-09-19,3A,1,0
T136,HYD,NDLS,2025-07-31,2025-04-19,SL,1,0
T102,KOL,JU,2025-06-12,2025-05-30,3A,1,1
T132,NDLS,HYD,2025-11-22,2025-10-28,SL,1,0
T106,KOL,NDLS,2025-10-30,2025-10-13,SL,1,0
T124,NDLS,SBC,2025-02-02,2024-10-07,3A,1,1
T123,CSTM,LKO,2025-03-11,2025-01-16,SL,1,0
T127,SBC,BCT,2025-08-04,2025-04-27,SL,1,1
T124,KOL,NDLS,2025-06-04,2025-03-20,SL,1,1
T100,KOL,LKO,2025-05-04,2025-04-11,3A,1,1
T136,KOL,LKO,2025-03-06,2025-02-27,3A,1,0
T134,HYD,BCT,2025-01-31,2024-10-18,SL,1,1
T125,KOL,PUNE,2025-02-08,2024-12-03,SL,1,1
T137,BCT,NDLS,2025-06-16,2025-03-07,3A,1,0
T114,CSTM,HYD,2025-07-16,2025-04-21,3A,1,1
T135,JU,KOL,2025-08-01,2025-04-04,3A,1,1
T139,CSTM,JU,2025-01-13,2024-10-17,1A,1,1
T125,JU,HYD,2025-05-14,2025-03-05,3A,1,1
T103,BCT,LKO,2025-02-14,2024-12-21,SL,1,1
T135,CSTM,MAS,2025-03-27,2025-03-03,3A,1,1
T134,LKO,SBC,2025-05-30,2025-02-15,3A,1,1
T132,KOL,BCT,2025-04-28,2025-01-21,3A,1,1
T118,PUNE,NDLS,2025-05-23,2025-05-22,SL,1,0
T120,CSTM,LKO,2025-12-12,2025-08-31,3A,1,1
T118,HYD,LKO,2025-08-02,2025-06-17,2A,1,1
T102,JU,PUNE,2025-01-05,2024-10-23,SL,1,0
T119,CSTM,BCT,2025-03-26,2025-01-28,SL,1,1
T132,CSTM,SBC,2025-11-12,2025-07-30,SL,1,1
T105,BCT,LKO,2025-04-30,2025-03-11,SL,1,1
T110,KOL,LKO,2025-08-13,2025-05-09,3A,1,1
T110,LKO,MAS,2025-09-04,2025-06-12,SL,1,1
T124,JU,CSTM,2025-08-30,2025-05-11,SL,1,0
T109,PUNE,NDLS,2025-12-06,2025-08-12,2A,1,1
T127,MAS,NDLS,2025-03-05,2024-11-20,SL,1,1
T101,MAS,NDLS,2025-02-12,2024-10-21,SL,1,1
T102,NDLS,SBC,2025-03-13,2025-03-03,SL,1,0
T125,PUNE,LKO,2025-09-19,2025-07-14,3A,1,0
T110,LKO,KOL,2025-06-15,2025-05-02,SL,1,0
T112,PUNE,JU,2025-03-13,2024-12-31,SL,1,1
T133,HYD,JU,2025-04-24,2025-02-25,SL,1,1
T122,JU,SBC,2025-08-05,2025-07-27,3A,1,1
T135,HYD,CSTM,2025-04-10,2025-01-07,SL,1,1
T134,LKO,CSTM,2025-10-15,2025-10-04,1A,1,0
T139,CSTM,JU,2025-05-30,2025-03-07,3A,1,1
T100,KOL,HYD,2025-01-13,2024-11-01,SL,1,1
T119,CSTM,MAS,2025-12-12,2025-10-08,SL,1,0
T120,BCT,CSTM,2025-02-28,2025-01-17,3A,1,1
T111,HYD,SBC,2025-12-03,2025-11-11,2A,1,0
T106,SBC,LKO,2025-04-15,2025-04-11,SL,1,0
T124,LKO,PUNE,2025-06-10,2025-04-24,3A,1,1
T105,KOL,HYD,2025-09-30,2025-08-15,3A,1,0
T108,CSTM,BCT,2025-01-08,2024-09-21,3A,1,0
T109,MAS,LKO,2025-09-24,2025-06-29,3A,1,1
T128,CSTM,BCT,2025-02-05,2025-02-04,SL,1,1
T133,KOL,MAS,2025-03-12,2024-12-05,SL,1,1
T135,CSTM,JU,2025-03-15,2024-11-19,3A,1,0
T114,KOL,HYD,2025-07-20,2025-06-30,3A,1,0
T139,PUNE,JU,2025-10-29,2025-07-19,SL,1,0
T121,MAS,JU,2025-10-16,2025-09-07,1A,1,0
T122,JU,CSTM,2025-01-04,2024-11-16,3A,1,0
T130,PUNE,JU,2025-10-21,2025-10-06,2A,1,0
T132,MAS,HYD,2025-09-18,2025-08-31,SL,1,0
T131,JU,HYD,2025-05-14,2025-04-01,3A,1,1
T121,HYD,PUNE,2025-06-10,2025-03-13,SL,1,1
T131,SBC,LKO,2025-03-10,2024-11-22,SL,1,1
T138,LKO,MAS,2025-10-28,2025-10-22,3A,1,1
T112,NDLS,PUNE,2025-09-14,2025-08-05,3A,1,1
T113,NDLS,PUNE,2025-11-30,2025-08-23,3A,1,1
T120,MAS,CSTM,2025-02-09,2024-11-06,SL,1,1
T107,KOL,MAS,2025-08-21,2025-06-13,3A,1,0
T130,LKO,SBC,2025-09-25,2025-07-24,3A,1,1
T138,MAS,BCT,2025-05-05,2025-02-24,2A,1,1
T113,HYD,BCT,2025-07-17,2025-05-25,3A,1,0
T107,PUNE,KOL,2025-05-10,2025-04-17,SL,1,0
T130,PUNE,NDLS,2025-07-13,2025-06-28,SL,1,0
T123,MAS,JU,2025-05-03,2025-03-08,SL,1,0
T139,SBC,CSTM,2025-03-21,2025-03-17,SL,1,0
T136,LKO,MAS,2025-03-29,2024-12-22,SL,1,0
T119,KOL,SBC,2025-03-04,2024-12-06,SL,1,1
T120,KOL,PUNE,2025-07-04,2025-03-22,3A,1,1
T126,SBC,PUNE,2025-12-04,2025-10-06,SL,1,1
T106,KOL,NDLS,2025-09-02,2025-06-01,SL,1,1
T125,LKO,NDLS,2025-06-21,2025-03-01,SL,1,1
T129,MAS,BCT,2025-10-22,2025-08-12,3A,1,0
T102,BCT,SBC,2025-02-25,2025-01-05,SL,1,0
T101,JU,LKO,2025-12-09,2025-10-21,1A,1,0
T112,HYD,LKO,2025-08-06,2025-04-20,SL,1,1
T122,KOL,SBC,2025-05-31,2025-04-27,3A,1,0
T110,PUNE,NDLS,2025-07-31,2025-06-28,2A,1,0
T102,CSTM,SBC,2025-11-11,2025-09-29,SL,1,0
T134,PUNE,KOL,2025-04-21,2025-02-07,SL,1,0
T138,MAS,SBC,2025-04-12,2025-01-15,SL,1,1
T133,NDLS,BCT,2025-02-18,2025-01-08,SL,1,0
T117,PUNE,CSTM,2025-03-08,2024-11-13,SL,1,0
T118,BCT,HYD,2025-11-10,2025-09-25,SL,1,0
T116,NDLS,HYD,2025-09-22,2025-08-12,SL,1,1
T101,JU,SBC,2025-01-22,2024-11-28,SL,1,1
T139,JU,KOL,2025-11-08,2025-10-14,3A,1,0
T117,NDLS,BCT,2025-07-13,2025-04-22,2A,1,1
T110,BCT,JU,2025-02-24,2024-12-01,3A,1,1
T107,BCT,CSTM,2025-09-18,2025-08-27,2A,1,0
T136,CSTM,SBC,2025-03-30,2025-03-16,2A,1,1
T128,HYD,BCT,2025-12-22,2025-12-09,SL,1,0
T131,CSTM,PUNE,2025-07-24,2025-03-29,2A,1,1
T120,JU,LKO,2025-11-04,2025-09-14,2A,1,1
T122,MAS,KOL,2025-10-26,2025-07-25,SL,1,1
T109,HYD,JU,2025-01-31,2024-12-15,3A,1,0
T124,NDLS,CSTM,2025-10-06,2025-08-08,SL,1,1
T116,CSTM,JU,2025-05-08,2025-02-08,SL,1,1
T100,NDLS,SBC,2025-11-13,2025-11-03,SL,1,0
T135,JU,PUNE,2025-08-20,2025-04-25,3A,1,1
T109,NDLS,BCT,2025-07-18,2025-05-06,SL,1,1
T131,PUNE,SBC,2025-09-03,2025-06-19,SL,1,1
T122,KOL,SBC,2025-01-11,2024-10-30,3A,1,1
T123,CSTM,NDLS,2025-06-13,2025-02-21,SL,1,0
T120,HYD,PUNE,2025-04-10,2024-12-14,SL,1,1
T124,BCT,JU,2025-05-09,2025-04-07,SL,1,0
T103,SBC,PUNE,2025-04-26,2025-03-29,SL,1,0
T101,HYD,BCT,2025-10-07,2025-09-22,3A,1,0
T105,MAS,KOL,2025-09-17,2025-06-07,3A,1,1
T123,LKO,CSTM,2025-02-22,2025-02-16,3A,1,1
T108,KOL,CSTM,2025-09-15,2025-07-03,2A,1,1
T128,HYD,JU,2025-03-14,2025-01-10,SL,1,1
T128,SBC,KOL,2025-07-18,2025-05-21,SL,1,0
T117,PUNE,BCT,2025-08-08,2025-04-11,SL,1,0
T107,BCT,SBC,2025-05-07,2025-01-11,SL,1,1
T118,PUNE,JU,2025-06-24,2025-05-18,3A,1,0
T125,LKO,PUNE,2025-10-04,2025-08-03,SL,1,0
T135,KOL,HYD,2025-02-25,2024-10-31,SL,1,0
T132,HYD,NDLS,2025-01-31,2024-11-26,3A,1,0
T127,HYD,CSTM,2025-08-07,2025-04-13,3A,1,0
T111,HYD,LKO,2025-12-19,2025-12-10,SL,1,1
T131,SBC,NDLS,2025-03-13,2025-03-12,SL,1,0
T103,MAS,LKO,2025-12-07,2025-09-17,SL,1,1
T109,JU,KOL,2025-12-03,2025-09-24,3A,1,0
T126,MAS,CSTM,2025-11-13,2025-07-28,SL,1,1
T130,NDLS,LKO,2025-01-30,2024-12-31,2A,1,1
T113,PUNE,CSTM,2025-10-27,2025-08-14,3A,1,1
T134,MAS,HYD,2025-11-25,2025-08-24,SL,1,1
T120,HYD,PUNE,2025-10-29,2025-08-21,3A,1,0
T126,PUNE,HYD,2025-04-13,2025-01-27,SL,1,1
T134,NDLS,SBC,2025-03-11,2025-01-18,SL,1,0
T120,CSTM,BCT,2025-04-12,2025-03-09,3A,1,1
T122,SBC,MAS,2025-09-28,2025-06-26,1A,1,0
T108,SBC,BCT,2025-09-01,2025-05-07,1A,1,1
T116,JU,PUNE,2025-11-13,2025-10-28,SL,1,0
T132,JU,KOL,2025-04-30,2025-01-22,SL,1,1
T117,HYD,KOL,2025-11-05,2025-07-16,3A,1,1
T106,HYD,MAS,2025-12-20,2025-09-02,3A,1,1
T133,KOL,NDLS,2025-12-04,2025-11-07,3A,1,0
T102,BCT,LKO,2025-02-26,2025-01-16,2A,1,0
T119,BCT,LKO,2025-04-04,2025-02-20,SL,1,1
T128,LKO,SBC,2025-11-23,2025-10-29,SL,1,0
T135,JU,HYD,2025-04-23,2025-01-03,2A,1,1
T111,SBC,NDLS,2025-01-08,2024-10-17,SL,1,0
T124,SBC,BCT,2025-08-02,2025-05-12,3A,1,1
T102,KOL,NDLS,2025-03-08,2024-12-30,1A,1,1
T118,SBC,PUNE,2025-03-17,2025-02-16,SL,1,1
T109,HYD,CSTM,2025-08-13,2025-05-07,2A,1,1
T103,PUNE,KOL,2025-01-26,2024-10-11,3A,1,1
